제주 대분류,제주 중분류,업종명,성별,연령대별, 카드이용금액 , 카드이용건수 
서귀포시,대륜동,슈퍼 마켓,남,30대,2118760,102
서귀포시,남원읍,스넥,여,50대,912400,44
제주시,삼도2동,악세 사리,남,20대,331400,16
서귀포시,남원읍,기타음료식품,남,20대,558500,27
서귀포시,남원읍,슈퍼 마켓,여,40대,3498620,170
서귀포시,남원읍,슈퍼 마켓,남,40대,5531580,269
서귀포시,성산읍,기념품 점,남,30대,7006200,342
제주시,연동,스넥,남,50대,3625300,177
제주시,용담2동,슈퍼 마켓,여,40대,3802650,187
제주시,애월읍,농축수산품,여,20대,1855000,92
서귀포시,대륜동,슈퍼 마켓,여,30대,1264880,63
제주시,이도2동,의원,남,50대,1706200,85
서귀포시,성산읍,슈퍼 마켓,남,50대,6676600,333
제주시,노형동,슈퍼 마켓,남,50대,13214220,664
서귀포시,성산읍,정장(여성),남,30대,318000,16
서귀포시,성산읍,슈퍼 마켓,남,40대,10810810,545
서귀포시,예래동,기타음료식품,남,40대,3391150,172
제주시,이도2동,의원,남,40대,2027020,103
제주시,연동,기타음료식품,남,30대,292900,15
제주시,애월읍,농축수산품,남,20대,761000,39
제주시,연동,스넥,여,30대,9519100,488
제주시,이도2동,기타음료식품,남,40대,741100,38
서귀포시,예래동,기타음료식품,여,40대,2273800,117
제주시,노형동,슈퍼 마켓,여,30대,10472150,539
제주시,용담2동,의원,남,40대,426800,22
제주시,애월읍,스넥,여,40대,5002450,259
제주시,연동,의원,남,50대,559200,29
제주시,용담2동,기타음료식품,남,20대,558600,29
서귀포시,남원읍,기타음료식품,남,30대,1249600,65
제주시,용담2동,의원,남,30대,306300,16
제주시,노형동,의원,남,40대,3286230,172
서귀포시,성산읍,기타음료식품,여,40대,1559900,82
제주시,애월읍,스넥,남,40대,6784010,357
제주시,연동,슈퍼 마켓,여,30대,11556900,609
서귀포시,성산읍,슈퍼 마켓,여,50대,3850980,203
제주시,삼도2동,기타음료식품,여,30대,189700,10
제주시,연동,기타음료식품,남,40대,303300,16
서귀포시,성산읍,기타음료식품,남,30대,2405910,127
서귀포시,성산읍,스넥,남,40대,2398400,127
서귀포시,예래동,스넥,남,20대,1388070,74
서귀포시,성산읍,스넥,남,30대,4972100,266
서귀포시,예래동,스넥,여,20대,2050910,110
제주시,이도2동,약국,여,40대,2084280,112
서귀포시,성산읍,슈퍼 마켓,여,40대,5902050,318
제주시,용담2동,슈퍼 마켓,남,40대,4852550,262
제주시,노형동,기타음료식품,남,40대,460660,25
서귀포시,남원읍,스넥,여,40대,2296300,125
제주시,애월읍,약국,여,50대,311900,17
서귀포시,대륜동,슈퍼 마켓,남,50대,1776080,97
서귀포시,성산읍,스넥,여,30대,5050100,280
서귀포시,남원읍,약국,남,50대,483400,27
제주시,연동,스넥,남,30대,7371200,412
제주시,연동,기타음료식품,여,40대,282700,16
제주시,애월읍,슈퍼 마켓,여,30대,5578080,316
제주시,용담2동,스넥,여,50대,211700,12
제주시,이도2동,기타음료식품,남,30대,687400,39
서귀포시,성산읍,스넥,여,40대,2113200,121
제주시,연동,스넥,여,50대,1549200,89
제주시,삼도2동,악세 사리,여,30대,574200,33
서귀포시,대륜동,슈퍼 마켓,남,40대,2049331,118
서귀포시,성산읍,스넥,남,50대,724800,42
제주시,연동,스넥,여,40대,2916400,169
제주시,삼도2동,스넥,남,30대,568900,33
제주시,노형동,의원,남,30대,3579700,209
서귀포시,성산읍,기념품 점,여,20대,1780300,104
서귀포시,성산읍,스넥,여,20대,2981400,175
서귀포시,예래동,슈퍼 마켓,여,40대,612090,36
제주시,용담2동,스포츠레져용품,남,50대,322500,19
제주시,용담2동,스넥,남,20대,356300,21
제주시,애월읍,슈퍼 마켓,남,40대,10248290,605
제주시,용담2동,슈퍼 마켓,남,50대,4230310,250
서귀포시,성산읍,스넥,남,20대,1741400,103
제주시,애월읍,스넥,여,50대,1959400,116
서귀포시,남원읍,슈퍼 마켓,여,30대,1930330,115
서귀포시,성산읍,기타음료식품,여,30대,1617190,97
서귀포시,예래동,기타음료식품,여,30대,2631200,158
제주시,이도2동,기타음료식품,여,30대,728200,44
서귀포시,남원읍,스넥,남,40대,2090900,127
제주시,삼도2동,슈퍼 마켓,여,50대,474760,29
제주시,삼도2동,슈퍼 마켓,여,40대,816300,50
제주시,노형동,약국,여,40대,3246290,199
서귀포시,예래동,기타음료식품,남,30대,2148650,132
서귀포시,성산읍,슈퍼 마켓,여,30대,8660160,536
서귀포시,남원읍,약국,여,40대,289300,18
서귀포시,대륜동,슈퍼 마켓,여,50대,834650,52
제주시,연동,스넥,남,20대,3408200,213
제주시,애월읍,스넥,남,20대,4088800,256
제주시,이도2동,기타음료식품,여,40대,255200,16
제주시,삼도2동,약국,남,50대,334200,21
서귀포시,성산읍,스넥,여,50대,379000,24
제주시,삼도2동,악세 사리,여,20대,646600,41
제주시,용담2동,기타음료식품,남,30대,847800,54
제주시,애월읍,슈퍼 마켓,여,20대,1801510,115
제주시,노형동,슈퍼 마켓,남,30대,11984400,769
서귀포시,성산읍,스포츠레져용품,남,50대,155000,10
제주시,연동,약국,남,50대,2011030,130
제주시,노형동,약국,남,40대,3846130,249
제주시,연동,슈퍼 마켓,남,40대,15662970,1016
제주시,노형동,기타음료식품,남,50대,844400,55
서귀포시,성산읍,의원,여,40대,505800,33
서귀포시,성산읍,슈퍼 마켓,남,30대,11798500,770
제주시,노형동,스넥,남,50대,2138400,140
서귀포시,남원읍,스넥,남,50대,1066900,70
서귀포시,남원읍,슈퍼 마켓,여,20대,654860,43
제주시,삼도2동,스넥,여,30대,333900,22
서귀포시,성산읍,정장(여성),여,20대,197000,13
서귀포시,남원읍,슈퍼 마켓,남,50대,2892980,191
제주시,연동,슈퍼 마켓,남,50대,9612620,636
서귀포시,성산읍,정장(여성),남,40대,210000,14
제주시,용담2동,슈퍼 마켓,남,30대,3139130,213
제주시,이도2동,스넥,남,50대,1294800,88
제주시,연동,스넥,여,20대,6388500,435
서귀포시,예래동,슈퍼 마켓,남,50대,877130,60
제주시,노형동,스넥,여,50대,1341200,92
제주시,애월읍,스넥,남,30대,12204500,840
제주시,애월읍,스넥,여,30대,13807520,952
제주시,애월읍,슈퍼 마켓,남,30대,6342000,438
제주시,연동,기타음료식품,여,20대,259700,18
제주시,연동,슈퍼 마켓,남,30대,16157220,1120
제주시,삼도2동,의원,남,40대,317100,22
제주시,노형동,약국,여,50대,1454810,101
서귀포시,예래동,기념품 점,남,30대,675400,47
서귀포시,대륜동,기타음료식품,여,40대,802100,56
서귀포시,성산읍,슈퍼 마켓,남,20대,4096630,287
서귀포시,성산읍,약국,남,50대,611700,43
제주시,이도2동,약국,남,30대,2173870,153
제주시,노형동,약국,남,50대,2004500,142
서귀포시,예래동,슈퍼 마켓,남,40대,1337470,95
제주시,삼도2동,슈퍼 마켓,남,40대,2066380,147
제주시,삼도2동,스넥,여,20대,224300,16
제주시,연동,의원,남,30대,1259520,90
서귀포시,예래동,기타음료식품,남,20대,600400,43
제주시,연동,약국,여,40대,1716980,123
제주시,노형동,기타음료식품,여,30대,417180,30
제주시,이도2동,의원,남,30대,1328700,96
제주시,이도2동,의원,남,20대,440800,32
제주시,노형동,슈퍼 마켓,여,20대,3658900,266
제주시,연동,슈퍼 마켓,여,20대,6889400,503
제주시,애월읍,스넥,여,20대,8173500,600
서귀포시,대륜동,기타음료식품,남,40대,1210300,89
서귀포시,남원읍,스넥,여,30대,4017700,299
제주시,애월읍,약국,남,50대,295500,22
제주시,이도2동,약국,여,50대,869830,65
제주시,이도2동,스넥,남,40대,2706900,203
제주시,연동,약국,여,50대,1009630,76
제주시,애월읍,약국,여,40대,278000,21
서귀포시,남원읍,스넥,남,30대,4222700,319
제주시,연동,약국,남,40대,2392180,181
제주시,삼도2동,약국,여,30대,356530,27
서귀포시,성산읍,의원,남,40대,354100,27
제주시,이도2동,스넥,여,50대,603000,46
서귀포시,예래동,기타음료식품,여,20대,981750,75
제주시,삼도2동,의원,남,30대,195200,15
서귀포시,성산읍,의원,남,30대,364000,28
제주시,용담2동,슈퍼 마켓,남,20대,1723290,134
제주시,삼도2동,약국,여,40대,308230,24
제주시,노형동,스넥,남,40대,5186620,408
서귀포시,성산읍,기타음료식품,남,20대,699070,55
제주시,이도2동,약국,여,30대,2135700,169
서귀포시,예래동,기념품 점,여,30대,539800,43
서귀포시,예래동,슈퍼 마켓,여,50대,175550,14
제주시,노형동,슈퍼 마켓,남,20대,3849410,307
제주시,노형동,스넥,남,20대,5941000,475
제주시,노형동,스넥,남,30대,7997400,640
서귀포시,예래동,슈퍼 마켓,남,30대,924490,74
서귀포시,성산읍,기타음료식품,여,20대,599280,48
제주시,연동,약국,여,30대,3435420,276
제주시,노형동,스넥,여,40대,3380900,273
제주시,삼도2동,스넥,남,20대,196500,16
제주시,노형동,기타음료식품,여,20대,183790,15
서귀포시,남원읍,슈퍼 마켓,남,20대,777050,64
서귀포시,예래동,슈퍼 마켓,여,30대,545850,45
제주시,애월읍,슈퍼 마켓,남,20대,1709600,142
제주시,연동,기타음료식품,여,30대,192300,16
제주시,노형동,약국,남,30대,3130680,264
서귀포시,남원읍,스넥,남,20대,1063200,90
제주시,애월읍,기타음료식품,남,30대,188800,16
제주시,삼도2동,슈퍼 마켓,여,20대,478190,41
서귀포시,대륜동,슈퍼 마켓,여,20대,219840,19
서귀포시,남원읍,스넥,여,20대,2271700,198
서귀포시,남원읍,슈퍼 마켓,남,30대,2318250,203
제주시,애월읍,의원,여,40대,182500,16
제주시,이도2동,스넥,여,40대,1297300,114
제주시,이도2동,스넥,남,30대,4358400,383
서귀포시,성산읍,슈퍼 마켓,여,20대,3917840,345
제주시,노형동,기타음료식품,남,20대,405940,36
제주시,이도2동,스넥,여,30대,3253900,289
제주시,노형동,기타음료식품,남,30대,862400,77
제주시,노형동,약국,여,30대,3333850,298
제주시,노형동,약국,남,20대,1216130,109
제주시,삼도2동,슈퍼 마켓,남,20대,233520,21
제주시,이도2동,스넥,남,20대,2937400,267
제주시,삼도2동,슈퍼 마켓,남,30대,549890,50
제주시,애월읍,기타음료식품,여,30대,263100,24
서귀포시,남원읍,약국,여,30대,142100,13
제주시,삼도2동,약국,남,30대,382400,35
서귀포시,예래동,슈퍼 마켓,여,20대,326430,30
제주시,용담2동,약국,남,50대,521300,48
제주시,노형동,스넥,여,30대,5276450,488
서귀포시,대륜동,의원,남,50대,150900,14
제주시,용담2동,슈퍼 마켓,여,20대,751300,70
서귀포시,성산읍,약국,여,50대,299500,28
서귀포시,대륜동,약국,남,50대,445300,42
서귀포시,성산읍,의원,여,30대,294400,28
서귀포시,성산읍,약국,여,40대,643600,63
제주시,이도2동,약국,남,40대,1578470,155
서귀포시,성산읍,약국,남,40대,691200,68
제주시,이도2동,기타음료식품,여,20대,405400,40
제주시,애월읍,약국,남,40대,344500,34
제주시,연동,의원,남,20대,150900,15
서귀포시,대륜동,약국,남,40대,670700,67
제주시,연동,약국,여,20대,1546210,160
제주시,연동,슈퍼 마켓,남,20대,4812540,498
제주시,노형동,스넥,여,20대,4270050,443
제주시,연동,약국,남,30대,2278810,237
제주시,이도2동,스넥,여,20대,3522000,370
제주시,삼도2동,약국,남,40대,252900,27
제주시,애월읍,기타음료식품,남,40대,149400,16
제주시,이도2동,약국,여,20대,1045150,112
제주시,노형동,약국,여,20대,1364340,150
서귀포시,대륜동,슈퍼 마켓,남,20대,201700,23
제주시,용담2동,약국,남,40대,813500,93
서귀포시,대륜동,약국,남,30대,576900,67
제주시,연동,약국,남,20대,813470,96
제주시,애월읍,기타음료식품,남,20대,151250,18
제주시,용담2동,약국,여,30대,1135500,136
서귀포시,대륜동,기타음료식품,여,30대,1535500,184
서귀포시,대륜동,약국,여,50대,182200,22
제주시,삼도2동,약국,여,50대,113800,14
제주시,용담2동,약국,여,50대,453800,56
서귀포시,대륜동,약국,여,30대,638300,79
제주시,용담2동,약국,남,20대,325000,41
제주시,용담2동,약국,여,40대,574100,74
서귀포시,성산읍,약국,남,30대,701300,92
서귀포시,성산읍,약국,여,30대,588430,79
제주시,용담2동,약국,남,30대,949900,128
서귀포시,남원읍,약국,여,20대,79300,11
서귀포시,대륜동,약국,남,20대,105900,15
제주시,연동,기타음료식품,남,20대,110400,16
제주시,이도2동,약국,남,20대,454770,67
제주시,애월읍,약국,남,30대,161600,24
서귀포시,대륜동,약국,여,20대,235800,36
서귀포시,대륜동,기타음료식품,남,50대,333700,51
제주시,애월읍,약국,여,30대,234100,36
제주시,애월읍,의원,여,30대,63700,10
서귀포시,대륜동,기타음료식품,남,30대,1641100,258
서귀포시,대륜동,약국,여,40대,210700,34
서귀포시,성산읍,약국,남,20대,178900,29
제주시,용담2동,약국,여,20대,462000,75
제주시,용담2동,의원,여,40대,72300,12
제주시,삼도2동,약국,여,20대,155900,26
서귀포시,대륜동,기타음료식품,여,50대,349400,59
서귀포시,성산읍,약국,여,20대,296700,54
서귀포시,남원읍,약국,남,30대,106500,21
서귀포시,대륜동,기타음료식품,여,20대,1160650,240
제주시,애월읍,약국,여,20대,75000,16
서귀포시,대륜동,기타음료식품,남,20대,379950,82
제주시,애월읍,기타음료식품,여,20대,287700,64
제주시,노형동,정장(여성),여,40대,6212000,17
제주시,노형동,스포츠레져용품,남,30대,3583600,14
서귀포시,대륜동,농축수산품,여,50대,28381000,128
제주시,노형동,스포츠레져용품,남,50대,6454900,31
제주시,연동,정장(여성),남,50대,2830100,14
서귀포시,대륜동,농축수산품,남,50대,20333000,107
제주시,연동,정장(여성),남,40대,5407400,30
제주시,노형동,정장(여성),여,30대,6276000,36
제주시,연동,스포츠레져용품,여,50대,13700000,81
제주시,연동,정장(여성),여,40대,9443400,56
제주시,노형동,스포츠레져용품,여,30대,1638500,10
제주시,삼도2동,정장(여성),여,40대,2716700,17
제주시,노형동,스포츠레져용품,여,50대,1712000,11
제주시,연동,농축수산품,남,40대,10536800,68
제주시,이도2동,정장(여성),남,40대,2143100,14
